platform,product_id,rating,comment,Quality,Price,Delivery,Service
shopee,3906091032,3,"Độ tuổi sử dụng:3 hôm Chất lượng sản phẩm:k ok  sp k dán k dính đưoc lâu, 2 -3 hôm là bong hic Cuộc đời, không thể nhìn thấu tất cả, không thể mù quáng cả tin, nhưng dù thế nào chúng ta cũng nên giữ lại cho mình một tấm lòng trong sáng. Hãy tin tưởng rằng: chỉ cần giữ được một trái tim lương thiện, thế giới của bạn sẽ ngày càng tươi đẹp hơn...""",-1,-1,-1,-1
shopee,3906091032,3,"Chất lượng sản phẩm:bình thường Độ tuổi sử dụng:ò  Lúc nhìn ảnh mình tưởng nó to lắm cơ, lúc nhận thấy bé xíu xiu á, dán cũng k dc chắc lắm đâu, dễ tuột ra cực",-1,-1,-1,-1
shopee,3906091032,3,"Chất lượng sản phẩm ko ổn lắm, vừa dính đã bong.",-1,-1,-1,-1
shopee,3906091032,3,dính đc 1 2 ngày bị tuột hết đén chán,-1,-1,-1,-1
shopee,3906091032,3,"Không dính, dùng được 10 phút là bong",-1,-1,-1,-1
shopee,3212203137,3,"Chất lượng sản phẩm:kém  Sản phẩm bám dính kém, mới dán được 2 ngày thì bong, không nên mua. Hình ảnh chỉ mang tính chất nhận xu",-1,-1,-1,-1
shopee,3212203137,3,Chua su dung nen chua biet hieu qua danh gia sau cho 3 sao vi giao hang qua lau,-1,-1,-1,-1
shopee,3212203137,3,Keo có như không có 🤣 giờ lại cất công suy nghĩ mua keo gì để dán,-1,-1,-1,-1
shopee,3212203137,3,Không dính lắm. Nên cân nhắc khi mua,-1,-1,-1,-1
shopee,3212203137,3,Độ tuổi sử dụng:no Chất lượng sản phẩm:ko  Miếng dán siêu lỏng lẻo dán vào góc giường đc vài phút lại bong ra chán lắm luôn :) mk rất ít khi đánh giá sp tệ,-1,-1,-1,-1
shopee,3212203137,3,Miếng nhỏ xíu ko biết bọc có vừa ko mọi ngừi nên cân nhắc trước khi mua nha thưởng to ao dè,-1,-1,-1,-1
shopee,3212203137,3,"Chất keo 2 mặt dán kém, dán xong tự từ từ bung rồi rơi ra toàn bộ, hơi thất vọng, vì mua như không mua",-1,-1,-1,-1
shopee,3212203137,3,"Chất lượng sản phẩm:trung binh Độ tuổi sử dụng:ngắn  Băng keo chán lắm, chả dính, được 1 tiếng tự bong ra, chất lượng kém",-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:Nghĩa mẹ như nước trong nguồn chảy ra  Một lòng thờ mẹ kính cha  Cho tròn chữ hiếu mới là đạo con.,-1,-1,-1,-1
shopee,3212203137,3,Kiểu khó dãn và dễ bong lắm. Dùng tạm thôi. Bản chất nó là vậy mà. Ko tránh được,-1,-1,-1,-1
shopee,3212203137,3,"Bọc góc này bé lắm, cũng mềm nhưng vẫn như nhựa, k bằng cái loại bọc xốp đâu :))",-1,-1,-1,-1
shopee,3212203137,3,Thường các shop bán sp này hay có keo dán kèm như bên này không có nên lại phải đi tìm mua keo để dán,-1,-1,-1,-1
shopee,3212203137,3,"Nói chung là tiền nào của nấy đánh giá cho đủ kí tự nha anh em ơi, chả hiểu sao ko kèm theo băng dính thì dán cạnh bàn kiểu gì",-1,-1,-1,-1
shopee,3212203137,3,Ko dùng đc dễ rơi ra thui cũng rẻ trải nghiệm thử fjfjb hdjd hdjd dhdj hdjd hdjdh,-1,-1,-1,-1
shopee,3212203137,3,Độ tuổi sử dụng:chưa Chất lượng sản phẩm:ko dính được,-1,-1,-1,-1
shopee,3212203137,3,"Chán lắm mùi hôi khó chịu, ko dính chắc đâu cứ dính dính rất khó chịu",-1,-1,-1,-1
shopee,3212203137,3,miếng dán trông không đẹp như hình mẫu  keo dán không chắc bóc là ra  trẻ con nghịch bóc ra cái một à,-1,-1,-1,-1
shopee,3212203137,3,Bọc cứng không mềm. Dễ rụng. Không giống với mô tả không có hiệu quả,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:keo dính ko chắc,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:keo dán không ăn thua,-1,-1,-1,-1
shopee,3212203137,3,"Rẻ , cũng tiện , vì rẻ nên nhìn hơi phèn tý 🤣 nhưng cũm ok nha 🫡 nên mua",-1,-1,-1,-1
shopee,3212203137,3,Giao thiếu vỉ hấp inox,-1,-1,-1,-1
shopee,3212203137,3,Móp méo ấn ko dc,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:hàng bị móp méo cho 3 sao,-1,-1,-1,-1
shopee,3212203137,3,"không đủ miếng dán trong miếng dán tròn,",-1,-1,-1,-1
shopee,3212203137,3,Shop Đưa không đủ đồ dán. Hàng dùng ok,-1,-1,-1,-1
shopee,3212203137,3,Bịt góc không có dán chả hiểu làm sao để dính đc,-1,-1,-1,-1
shopee,3212203137,3,Đặt hàng mặt cười mà giao trái tim,-1,-1,-1,-1
shopee,3212203137,3,"Chất lượng sản phẩm:kém dính, bong nhanh",-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:k có keo dán,-1,-1,-1,-1
shopee,3212203137,3,Keo ko dính chắc đc xíu là rớt,-1,-1,-1,-1
shopee,3212203137,3,"Độ tuổi sử dụng:trẻ 1 tuổi Chất lượng sản phẩm:tệ  Giao hàng nhanh, như hình quảng cáo, chất lượng dùng chơi thôi k tốt lắm.keo gián không ăn keo 2 mặt nên ít bám chóc ra liền",-1,-1,-1,-1
shopee,3212203137,3,đặt 20 miếng nhưng chỉ giao 19 miếng,-1,-1,-1,-1
shopee,3212203137,3,Set 5 cái mà thiếu 1,-1,-1,-1,-1
shopee,3212203137,3,Sp ok. Phần dính hơi ít,-1,-1,-1,-1
shopee,3212203137,3,Độ tuổi sử dụng:k Chất lượng sản phẩm:kb n  Để vào cạnhhhbh bànnnn thì kkkk dínhhh vào được bị rớttt ra,-1,-1,-1,-1
shopee,3212203137,3,Nhựa hôi mùi khó chịu,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:baf  Bên trong dán bằng mấy miếng 3m bé xíu này thì giữ được bao lâu chứ :(,-1,-1,-1,-1
shopee,3212203137,3,Ship thiếu băng dính,-1,-1,-1,-1
shopee,3212203137,3,Sét 6 thì giao có 4. Chẳng đáng bao nhiêu như đánh giá để Shop cẩn thận kiểm hàng trước khi giao. Hình ảnh minh họa,-1,-1,-1,-1
shopee,3212203137,3,"Chất lượng:dính k chắc, rơi ra rơi vào  Ôi, mình xin lỗi vì những gợi ý trước có vẻ vẫn chưa đủ ""thơ"" và hơi sến súa! Mình hiểu ý bạn rồi, mình sẽ điều chỉnh lại, tập trung vào những câu ngắn gọn, tinh tế và mang màu sắc hoài niệm, triết lý hơn nhé.",-1,-1,-1,-1
shopee,3212203137,3,"bọc hàng cẩn thận, giao hàng nhanh, mong là sản phẩm đúng như quảng cáo",-1,-1,-1,-1
shopee,3212203137,3,Ko chắc chắn lắm. Với lại bàn nhà mình ko vuông gócccc cho lắmmmmmm,-1,-1,-1,-1
shopee,3212203137,3,Đủ số lượng nhưng keo dán hơi tệ. Không dính chắc nên hay bị bung ra,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:ok Độ tuổi sử dụng:ok  Độ bám dính kém quá đụng là bung ngay  Đóng gói cẩn thận Giao hàng nhanh Mặt hàng đa dạng tiện dụng Giá thành rẻ Chất lượng ok,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:phù hợp với giá tiền Độ tuổi sử dụng:mọi độ tuổi  Sản phẩm không có độ mút dính nên dễ bị bong. Dán băng dính cũng không dính,-1,-1,-1,-1
shopee,3212203137,3,"Do vội nên không để ý nên lẽ mua một mặt bàn cần 4 cái nhưng đến khi nhận thì ra có 1 cái cho 1 mặt bàn,giá cửa hàng quan tâm hỏi tại sao thì sửa sai được.",-1,-1,-1,-1
shopee,3212203137,3,"Độ tuổi sử dụng:wtf Chất lượng sản phẩm:như hồng tỷ  2k thì cũng đ đòi hỏi j, gắn vào thì rơi ra , chịu 🙄",-1,-1,-1,-1
shopee,3212203137,3,"Rất dễ bii rớt ra. Giao hàng nhanh, đóng gói trong túi nilong và thùng carton",-1,-1,-1,-1
shopee,3212203137,3,Công dụng bịt góc bàn kèm miếng dán. Nhưng dán mặt kính thì k dính. Mình phải dùng băng dính cố định lại.,-1,-1,-1,-1
shopee,3212203137,3,Độ tuổi sử dụng:tuy  Đường cắt sp vẫn còn lởm chởm nhựa. K được bền lắm. Dán dễ bong. Và sp cũng nhỏ nữa. Thấy mua về phí tiền hic,-1,-1,-1,-1
shopee,3212203137,3,"Shop giao đủ hàng, cơ mà cái băng dính dán chán quá mùi nhựa nữa, bé giật cái là bong te tua ra rồi",-1,-1,-1,-1
shopee,3212203137,3,"Chất lượng sản phẩm:độ dính ko đc chắc chắn, nhà nhà cho thêm keo 502 vào thêm  Giao đủ số lượng",-1,-1,-1,-1
shopee,3212203137,3,"Sản phẩm lúc giao về thì không sao ,mấy tiếng sau lấy ra dùng thì thấy bị ố vàng, không đáng đồng tiền bỏ ra, nhưng anh shipper rất nhiệt tình",-1,-1,-1,-1
shopee,3212203137,3,Chất liệu chắc chắn ma ko cho keo dán ko bit phai su dung nhu the nao,-1,-1,-1,-1
shopee,3212203137,3,"Chất lượng sản phẩm:te  Bọc bàn rất cũ, như kiểu hàng thanh lý. Nói chung chỉ mua 1 lần",-1,-1,-1,-1
shopee,3212203137,3,"Shop giao hàng nhanh, giá rẻ. Tuy nhiêu bịt góc không lỏng, dễ tuột. hàng giao đúng mẫu mã",-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:bình thường Độ tuổi sử dụng:dùng bọc góc bàn  Keo k được chắc lắm. Chạm mạnh tí là bong. Mọi người nên cân nhắc khi mua nhé,-1,-1,-1,-1
shopee,3212203137,3,"Độ tuổi sử dụng:lớn Chất lượng sản phẩm:hơi lỗi  Hàng giao nhanh, 1 số sản phẩm bị lỗi, ko đủ băng keo dán, phải dùng thêm băng keo ngoài",-1,-1,-1,-1
shopee,3212203137,3,"Chất lượng sản phẩm:dan ko chac dau  Sản phẩm tốt, chất lượng. Giao hàng nhanh, đã mua nhiều lần ở shop",-1,-1,-1,-1
shopee,3212203137,3,"Độ tuổi sử dụng:tất cả Chất lượng sản phẩm:chưa dính lắm  Sản phẩm đúng loại như mô tả, giáo hàng nhanh chóng, okela nè",-1,-1,-1,-1
shopee,3212203137,3,Hàng rẻ tiền nên chất lượng hàng mã  Nhận 1 lô hàng hơi thất vọng,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:dung Độ tuổi sử dụng:dung,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:silicon Độ tuổi sử dụng:bxiwjw  Hơi nhỏ hơn so với kính hình ảnh skhwe h,-1,-1,-1,-1
shopee,3212203137,3,"Chất lượng sản phẩm:bth Độ tuổi sử dụng:kbt  Bình thường,dùng để bo góc bàn thì vẫn được nhm keo dán cực kì tệ,trượt vào là bong ra luôn,k cố định được,keo dán của sản phẩm hình như là băng dính 2 mặt dán k cố định được mà bị trượt ra suốt",-1,-1,-1,-1
shopee,3212203137,3,Bdk. Kek c nhdnc jsjdb,-1,-1,-1,-1
shopee,3212203137,3,Miếng silicon dày dặn nhưng khả năng dính kém. Thường xuyên bị rụng khỏi góc bàn,-1,-1,-1,-1
shopee,3212203137,3,"Sp cũng tạm, nhưng dán không chắc, 1 thời gian ngắn là bong....",-1,-1,-1,-1
shopee,3212203137,3,"Độ tuổi sử dụng:tre em Chất lượng sản phẩm:không ok lắm, không dính dc ,dán keo 2 mặt lẻn rớt liền ra à  Không sài ok , không dính dc trên bàn mặt kính, sắt. Đụng nhẹ là rớt ra liền à",-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:on  Chua biết,-1,-1,-1,-1
shopee,3212203137,3,"Một set 4 cái nhưng chỉ nhận đc 3 cái, màu không được trong suốt, hơi ngả màu",-1,-1,-1,-1
shopee,3212203137,3,"Giao hàng lâu, sản phẩm dán ko chắc, móc hỏng, kẹp bé xíu, trả hàng nhanh",-1,-1,-1,-1
shopee,3212203137,3,Loại này rẻ nên cứng .ko mềm có đụng đầu cũng cấn đau á.,-1,-1,-1,-1
shopee,3212203137,3,"Độ tuổi sử dụng:dc Chất lượng sản phẩm:dc  Dính dễ bung, Tác phẩm đầu tay của mình, đánh gái là chỉ nhận xu thôi nhé",-1,-1,-1,-1
shopee,3212203137,3,Miếng bọc không có keo dán phải mua keo về dán. Tưởng mua rẻ hoá ra mắc và bất tiện,-1,-1,-1,-1
shopee,3212203137,3,"Hàng y hình thật nhưng shop gói hàng wa sơ sài, tv khách hàng thì nói chg rất ok nhưng chậm trễ ,mong shop khắc phục những lỗi nhỏ để tránh tình trạng z",-1,-1,-1,-1
shopee,3212203137,3,Shop gửi thiếu đồ kèm 1 tờ phiếu xác nhận thiếu hàng ghi chụp phiếu này nhắn shop để hoàn tiền nhưng shop hỏi stk mình xong quên mất :v,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:san phẩm hoi nho không biết lâu dài sao nhưng giờ tam ổn cảm ơn sop Độ tuổi sử dụng:mọi lứa tuổi,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:ok  Mình mua 10 miếng dán nhưng shop chỉ gửi có 8 miếng băng dính 2 mặt thôi ạ.,-1,-1,-1,-1
shopee,3212203137,3,Dán ko đc chắc. Động nhẹ là rơi ra. Tạm chấp nhận,-1,-1,-1,-1
shopee,3212203137,3,"[TB] NẠP THẺ ĐỦ ĐẦY - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 10/10/2025. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",-1,-1,-1,-1
shopee,3212203137,3,"chất lượng bình thường, nhựa đục không được đẹp.miếng dán decal bị nhàu, nhăn nhúm.",-1,-1,-1,-1
shopee,3212203137,3,Miếng bọc cạnh bàn bằng silicon mềm dẻo nhưng băng dính không chắc. Dính được mấy ngày đã bong. Mua phí tiền,-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:kems k dinhs dc laau Độ tuổi sử dụng:để cho trẻ tránh bị va vào cạnh bàn  Dính k cặt xíu nào dán tí bong ra r,-1,-1,-1,-1
shopee,3212203137,3,Sản phẩm không bám dính tốt do kéo chỉ là băng dính 2 mặt,-1,-1,-1,-1
shopee,3212203137,3,Nhìn shop đóng gói mà hoảng. Cho chung hết vào 1 túi. Bỏ hàng ra mà sợ quá. May là đủ đồ. Mình thấy bé và k ok,-1,-1,-1,-1
shopee,3212203137,3,Phần keo dính ko chắc chắn. Mình phải gắn thêm keo nến vào mới dính được. Ko biết được mấy hôm.,-1,-1,-1,-1
shopee,3212203137,3,"Hàng bị hư hỏng móp méo mà vẫn giao cho khách được, nhận hàng k như mong muốn.",-1,-1,-1,-1
shopee,3212203137,3,Chất lượng sản phẩm:cũng được  Nhưng dán ko chắc lắm rất dễ xê dịch,-1,-1,-1,-1
shopee,3212203137,3,Khăn này chỉ dùng để trảo bàn ăn. May mắn ship không có mùi nhưng cũng không dùng đến :(( còn mấy thứ còn lại bình thường mua vì nó tiện dụng. Cho shop 3 sao lấy làn động lực phát triển thêm những sản phẩm xịn xò hơn nữa. Shop rep chậm,-1,-1,-1,-1
shopee,3212203137,3,"Giao nhầm hangg , m có nhắn góp ý với shop chứ cũng chưa có bắt đền đổi hay gì, mà shop k thèm trả lời luôn, chăm sóc khách hangg chán ghê nha",-1,-1,-1,-1
shopee,3212203137,3,"Dán xong bị rơi ra, tưởng bên trong keo chắc, hoá ra chỉ là keo dán 2 mặt. Bóc xong dán là rơi luôn",-1,-1,-1,-1
shopee,3212203137,3,"Độ tuổi sử dụng:ndn Chất lượng sản phẩm:nsn  Dính ko chắc đâu, phải dùng keo 502 ấy mới dán vào các góc tủ trên cao đc vì dễ bung lắm",-1,-1,-1,-1
shopee,12780650452,1,"nhìn hàng mà chán chả buồn nói gì nữa, nhận hàng thì keo và giấy dãn mỗi thứ moọt nơi không thể chấp nhận được",-1,-1,-1,-1
shopee,12780650452,1,"Giao hàng cũ mèm, giống đồ dùng qua rồi, mất niềm tin quá",-1,-1,-1,-1
shopee,12780650452,1,"chọn sản phẩm của shop up lên mà giao lại khác haizzz.về gắn vào ko dc , bỏ đi ko sao cả nhưng làm ăn có tâm xíu bạn ơi",-1,-1,-1,-1
shopee,12780650452,1,Chất lượng sản phẩm:shiper lua đảo k hề giao cho mình mà giao cho ng khác,-1,-1,-1,-1
shopee,12780650452,1,"Ui trời ơi. Tệ cực kì. Miếng keo 2 mặt, dán vào con mình cầm nhẹ thôi cũng rớt ra. Thật sự l nên mua loại này.",-1,-1,-1,-1
shopee,12780650452,1,"Dán kém, dễ bung, bị bọn trẻ con sờ cái là bung. Ko hiệu quả",-1,-1,-1,-1
shopee,12780650452,1,Chất lượng sản phẩm:xau  Quá chán. Rính vài tiếng đã rơi,-1,-1,-1,-1
shopee,12780650452,1,Độ tuổi sử dụng:dùng chán. Cửa kính gắn vao băng keo ko dính. Ko đonga được cửa,-1,-1,-1,-1
shopee,12780650452,1,Tệ . Đặt 8 cái miếng bọc nhưng k giao . Ntin shop ko tl luôn.,-1,-1,-1,-1
shopee,12780650452,1,Hàng quá tệ...dán vào 1 hôm lại bong ra ...mua phí tiền ko nên mua mọi người nhé,-1,-1,-1,-1
shopee,12780650452,1,Chất lượng sản phẩm:Kém  K dính dc góc bàn mà là mặt kính dễ dán cũng k dính,-1,-1,-1,-1
shopee,12780650452,1,Hàng gửi lẫn lộn ￼thiếu không có keo dán ￼,-1,-1,-1,-1
shopee,12780650452,1,Shop đóng gói giao cho đơn vị vận chuyển quá lâu,-1,-1,-1,-1
shopee,12780650452,1,Hàng kèm chất lượng dễ bong k dính đc vào mặt bàn,-1,-1,-1,-1
shopee,12780650452,1,"Nó có mùi rất kinh khủng, dán vào góc giường cho em bé mà mình fai gỡ ra luôn vì không chịu được mùi của nó, keo dính chắc trên bề mặt gỗ nhưng không dính trên miếng silicon??? Làm cho việc gỡ ra quá mất công chà rửa góc giường. Mình đã bỏ đi luôn rồi",-1,-1,-1,-1
shopee,12780650452,1,Mua 8 cái shop gửi cho 4 cái có miếng dán còn 4 cái tôi để ngắm àh,-1,-1,-1,-1
shopee,12780650452,1,"Chất liệu:deu Thiết kế:deu  Vừa dán đã rụng, chất liệu keo rất chán, dán tối hôm trước hôm sau bị rụng luôn",-1,-1,-1,-1
shopee,12780650452,1,Mua thử 1c dán xem có ổn ko thì dán đc 2 ngày chẳng động gì tự yên bong ra. Nói chung chất lượng ko ok.,-1,-1,-1,-1
shopee,12780650452,1,"Độ tuổi sử dụng:thiếu Chất lượng sản phẩm:thiếu  Mua 10 giao 9  Việc phải làm khách trên sân của St. Pauli không phải vấn đề đối với Bayern Munich. ""Hùm xám"" thể hiện sự áp đảo và có bàn mở điểm ở phút 22. Musiala lập công bằng tình huống dứt điểm từ xa rất đẹp mắ",-1,-1,-1,-1
shopee,12780650452,1,Chất lượng sản phẩm:gửi thiếu hàng  Gửi thiếu hàng,-1,-1,-1,-1
shopee,12780650452,1,Dán chưa đc 5 phút đã bị rơi xuống đất,-1,-1,-1,-1
shopee,12780650452,1,"Giao thiếu hàng, đóng gói sơ sài",-1,-1,-1,-1
shopee,12780650452,1,kh có chất dính thì dính kiểu gì,-1,-1,-1,-1
shopee,12780650452,1,Chất lượng sản phẩm:có mùi,-1,-1,-1,-1
shopee,12780650452,1,Thiết kế:kg dính vào cạnh bàn,-1,-1,-1,-1
shopee,12780650452,1,Đặt 4 cái giao có 2 cái,-1,-1,-1,-1
shopee,12780650452,1,Thiếu hàng đặt 12 giao 11 cái,-1,-1,-1,-1
shopee,12780650452,1,Đặt 4c shop giao có 1c,-1,-1,-1,-1
shopee,12780650452,1,"Chất lượng sản phẩm:kém  Giao thiếu hàng. Đặt 2 kẹp chỉ giao 1 kẹp. Đụng là gãy, khỏi xài. Bịt góc bàn mỏng, cảm thấy không được an toàn. Giá rẻ thì vậy rồi.",-1,-1,-1,-1
shopee,12780650452,1,"Hàng kém chất lượng, rất mùi nhựa hoá chất độc hại, méo mó xẹo xọ chả bịt vừa góc nào",-1,-1,-1,-1
shopee,12780650452,1,OK nên mua,-1,-1,-1,-1
shopee,12780650452,2,Tiền nào của đấy. Các bịt hình tròn k có dính. Cùi bắp. Các miếng dính cũng hời hợt lắm.ko ok cho lắm  Chán   Noi chung Các miếng dính cũng hời hợt lắm.ko ổn,-1,-1,-1,-1
shopee,12780650452,2,"Chất lượng sản phẩm:Bình thường  Cái này làm bằng nhựa dẻo, dày độ 3 ly. Đặt 20 cái mà shop giao 19 cái, đếm đi đếm lại chính xác 19 cái. Thật khó chịu vì chỉ thiếu 1 cái không đủ để dán mấy cái bàn. Shop làm lỡ việc. Riêng việc này đáng đánh 1 sao.",-1,-1,-1,-1
shopee,12780650452,2,Dính ko chắc bên trong là lớp băng dính 2 mặt nên dễ bung ko nên mua,-1,-1,-1,-1
shopee,12780650452,2,"Thấy gửi hàng cho khách mà không kiếm được bị nguyên, lấy bị đen lủng rách mà bao đồ gửi cho khách, hết chỗ nói.",-1,-1,-1,-1
shopee,12780650452,2,"Hàng không đúng mẫu miêu tả, hàng giao rất chậm, chuẩn bị hàng lâu!",-1,-1,-1,-1
shopee,12780650452,2,Đóng gói sơ sài. Sản phẩm có cái méo cũng giao. Vài thanh keo đi kèm bung hết dính cả bụi bẩn.,-1,-1,-1,-1
shopee,12780650452,2,Chất lượng sản phẩm:tốt  Tốt,-1,-1,-1,-1
shopee,12780650452,2,"Thiếu băng dính 2 mặt , lấy 12 miếng nhưng có miếng khác loại",-1,-1,-1,-1
shopee,12780650452,2,Nhận không đủ số lượng. Đặt 20c nhận được 19c,-1,-1,-1,-1
shopee,12780650452,2,"Chất lượng sản phẩm:keo dan ko an, dan xong bi bung keo luon. Ko dung duoc.",-1,-1,-1,-1
shopee,12780650452,2,"Sp lm bằng silicon nhưng keo dán ko chắc, đụng là rớt. Mn ko nên mua đâu ạ",-1,-1,-1,-1
shopee,12780650452,2,Hình ảnh mang tính nhận xu. Sản phẩm cũng được nhưng dán k chắc. Dán 3 ngày là bung rồi,-1,-1,-1,-1
shopee,12780650452,2,"Chất lượng sản phẩm:ko ok Độ tuổi sử dụng:ok  Dán không chắc như loại bằng xốp, mua mấy cái về dán đc lúc là bong sạch, phí tiền nha 👎🏼👎🏼",-1,-1,-1,-1
shopee,12780650452,2,Chất liệu:nhua deo Thiết kế:mong  Độ dính kém. Dễ bong ra,-1,-1,-1,-1
shopee,12780650452,2,"bị han rỉ rồi vẫn ship cho khách hàng, đúng là hàng shopee có khác. ha ha ha ha hài he he he",-1,-1,-1,-1
shopee,12780650452,2,Chất lượng sp ko giống với hình ảnh quảng cáo,-1,-1,-1,-1
shopee,12780650452,2,Hình ảnh minh hoạ khi chọn sp k khớp tên sp đặt,-1,-1,-1,-1
shopee,12780650452,2,"Dính không khít, dễ bung.",-1,-1,-1,-1
shopee,12780650452,2,"Hàng đẹp , bộ dính kém",-1,-1,-1,-1
shopee,12780650452,2,Thiếu 4 miếng 3m,-1,-1,-1,-1
shopee,12780650452,2,Chất lượng sản phẩm:độ dính kém,-1,-1,-1,-1
shopee,12780650452,2,Chất lượng sản phẩm:tốt  Cái thì màu bị ố vàng cái thì xanh,-1,-1,-1,-1
shopee,12780650452,2,Chất liệu:silicon Thiết kế:tam giác  Siêu lởm. Cực kỳ khó bóc. Dán k ăn. Bong luôn chán lắm,-1,-1,-1,-1
shopee,12780650452,2,"Không có tác dụng, dính bằng băng dính 2 mặt nên rụng suốt. Silicon không dầy và vẫn là góc nhọn nên va vào thì vẫn đau như thường. Nên mua loại xốp/mút hoặc hình tròn.",-1,-1,-1,-1
shopee,12780650452,2,Dính kh chắc,-1,-1,-1,-1
shopee,12780650452,2,"Độ bám zính kém,",-1,-1,-1,-1
shopee,3212203137,1,"Sản phẩm có mùi hôi, không khớp với cạnh bàn, mọi người nên cân nhắc",-1,-1,-1,-1
shopee,3212203137,1,"Sản phẩm chất lượng quá kém, mua về chưa dùng đã gãy, dán góc bàn ko dính tí nào, treo đầu dê bán thịt chó",-1,-1,-1,-1
shopee,3212203137,1,"Không có băng dính, gắn vào bàn bằng răng",-1,-1,-1,-1
shopee,3212203137,1,"Giao hàng thiếu mất pop pit của mình, đồ thì toàn đồ đểu k dùng đc, miếng dán bàn , bồn vệ sinh thì k dính, bông tắm thì như đồ trẻ con, cọ tắm thì lông cứng kinh ng. Chê cái shop này",-1,-1,-1,-1
shopee,3212203137,1,"Chất lượng sản phẩm:chê nha  Dán ko chắc đâu mn , đểu lắm, băng keo bên trong ko chắc , ko nên mua !",-1,-1,-1,-1
shopee,3212203137,1,"Miếng dán gót chân k đúng như hình quảng cáo, kéo k dính, mua về k sử dụng đươc😡😡😡",-1,-1,-1,-1
shopee,3212203137,1,Sản phẩm quá tệ không giống ảnh tí nào bên ngoài trông xấu xấu dại dại mua ko dùng đc đồ nào hết,-1,-1,-1,-1
shopee,3212203137,1,"Sản phẩm dùng bị bong keo, cao su bị méo mó mua 4 cái dùng được có 2 cái, lần đầu tiên đánh giá sản phẩm 1sao",-1,-1,-1,-1
shopee,3212203137,1,Hình ảnh và video mang tính chất nhận su còn sản phẩm thì dán ko dính vào cạnh bàn,-1,-1,-1,-1
shopee,3212203137,1,Dán ko chất chắc chắn j cả cả,-1,-1,-1,-1
shopee,3212203137,1,Sản phẩm cũng dán sẽ tý là rơi,-1,-1,-1,-1
shopee,3212203137,1,Chất lượng sản phẩm:qua tệ  Quá tệ,-1,-1,-1,-1
shopee,3212203137,1,Giao 5sp thì có 1 cái khác kiểu 🙄,-1,-1,-1,-1
shopee,3212203137,1,Mua 2 lần vỡ cả 2 . 🤣,-1,-1,-1,-1
shopee,3212203137,1,Đặt trái tim mà kph trái tim,-1,-1,-1,-1
shopee,3212203137,1,Sản phẩm không dính được mua về vứt bỏ,-1,-1,-1,-1
shopee,3212203137,1,Sản phẩm dính ko chắc chắn lắm,-1,-1,-1,-1
shopee,3212203137,1,Dán ko dính keo. Quá tệ.,-1,-1,-1,-1
shopee,3212203137,1,"Combo 8 miếng giao hàng có 4 miếng, lừa đảo",-1,-1,-1,-1
shopee,3212203137,1,Chất lượng sản phẩm:ko dính nhé,-1,-1,-1,-1
shopee,3212203137,1,Mình đặt 12 cái giao có 4 cái,-1,-1,-1,-1
shopee,3212203137,1,Dán rớt à,-1,-1,-1,-1
shopee,3212203137,1,ko dính,-1,-1,-1,-1
shopee,3212203137,1,Ko đc dính,-1,-1,-1,-1
shopee,3212203137,1,Ko dính,-1,-1,-1,-1
shopee,3212203137,1,Ko nên mua phí tiền,-1,-1,-1,-1
shopee,3212203137,1,k dùng dc,-1,-1,-1,-1
shopee,3212203137,1,k bám bàn,-1,-1,-1,-1
shopee,3212203137,1,Đểu với cùng,-1,-1,-1,-1
shopee,3212203137,1,Gián kem gian vừa xong quay đi rời bong ra rồi,-1,-1,-1,-1
shopee,3212203137,1,Chất lượng sản phẩm:chan Độ tuổi sử dụng:người lớn  Silicon dán khá êm. Mỗi tội dán cái bong ngay được,-1,-1,-1,-1
shopee,3212203137,1,"Chất lượng sản phẩm:gói hàng ẩu. Mua nhiều nên shop để linh tinh miếng dán này để lẫn sang sp khác  Mua xong thì mới thấy chỗ khác bán dẻ hơn. Mà thái độ bên shop rất kém. Thiếu đồ, giao sai mẫu k một lời xin lỗi. Quá tệ. Né shop này nhé mn",-1,-1,-1,-1
